id,date,speaker,claims,label
2350,2023,H. E. Nana Addo Dankwa Akufo-Addo,We remain resolute in our vision to restore macroeconomic stability and promote inclusive growth.,1
2351,2023,H. E. Nana Addo Dankwa Akufo-Addo,"Government recognises that sustained growth must be deliberate, especially in a global landscape marked by forces of technology, trade, and intense competition.",1
2352,2023,H. E. Nana Addo Dankwa Akufo-Addo,"Together with our private sector counterparts, we are anchoring Ghana’s medium-term growth drivers on competitiveness, integration, adaptation and digital innovation, all aimed at raising per capita GDP from the current two thousand, five hundred dollars (US$2,500) to four thousand, five hundred dollars (US$4,500) by 2030.",1
2353,2023,H. E. Nana Addo Dankwa Akufo-Addo,"Concluding the arrangements with the Fund will not restore our fortunes overnight, but it will set us on the road to recovery.",1
2354,2023,H. E. Nana Addo Dankwa Akufo-Addo,"With fiscal discipline, we will regain the trust and confidence of our business partners and the investor community.",1
2355,2023,H. E. Nana Addo Dankwa Akufo-Addo,"The Gold Purchase Programme by the Bank of Ghana and the Gold for Oil Policy are creative uses of our resources, which are already bearing fruit.",1
2356,2023,H. E. Nana Addo Dankwa Akufo-Addo,"These policies are aimed at preserving foreign exchange, especially the US dollar, and stabilising the price of oil products such as petrol and diesel on the domestic market.",1
2357,2023,H. E. Nana Addo Dankwa Akufo-Addo,We have already seen some success on both fronts with the price of US dollars and petroleum products falling since we announced the policy.,1
2358,2023,H. E. Nana Addo Dankwa Akufo-Addo,"The average price of petrol at the pump, which had risen to twenty (20) cedis a litre, in the middle of December 2022, is now thirteen cedis and eighty pesewas (GH¢13.80) a litre.",1
2359,2023,H. E. Nana Addo Dankwa Akufo-Addo,"The price of diesel had risen to more than twenty-three cedis and seventy pesewas (GH¢23.70) a litre and is now selling on the average at thirteen cedis and eighty pesewas (GH¢13.80) a litre, which is a reduction of almost ten cedis a litre.",1
2360,2023,H. E. Nana Addo Dankwa Akufo-Addo,"We expect this trend of falling fuel prices to reflect soon in our daily lives, since transport fares affect the price of everything.",1
2361,2023,H. E. Nana Addo Dankwa Akufo-Addo,I hope the trend of prices going up and coming down become a regular feature of our retail economy as is being demonstrated in the fuel prices.,1
2362,2023,H. E. Nana Addo Dankwa Akufo-Addo,"We dare not compromise on the safety and security of our nation, and my first responsibility as your Commander-In-Chief is to keep all of us safe.",1
2363,2023,H. E. Nana Addo Dankwa Akufo-Addo,The foundation for all development is the safety and security of our nation and its people.,1
2364,2023,H. E. Nana Addo Dankwa Akufo-Addo,"The reality of the state of affairs in our neighbourhood demands that the government goes to great lengths to ensure the security, safety and stability of our nation.",1
2365,2023,H. E. Nana Addo Dankwa Akufo-Addo,The threats of terrorism and violent extremism surrounding us require that we pay maximum attention to protecting our borders.,1
2366,2023,H. E. Nana Addo Dankwa Akufo-Addo,"This is the prime motive for the Accra Initiative, which is already yielding results.",1
2367,2023,H. E. Nana Addo Dankwa Akufo-Addo,"Ghana’s total import bill was put at US$13.7 billion, according to GRA/ICUMS. On the evidence of existing local productive capacity, we have identified a list of twenty (20) priority products in the categories of primary agricultural products, processed foods, and manufactured goods, where we can confidently enhance domestic production. Amongst these are rice, fish, poultry, fruit juice, sugar, tomatoes, vegetable oils, oil palm, fertilizers, pharmaceuticals, soaps and detergents, insulated wire, ceramic products, corrugated paper and paper board, cement/clinker, and motor vehicles.",1
2368,2023,H. E. Nana Addo Dankwa Akufo-Addo,"The report on the implementation modalities to enhance domestic productive capacity in these products has been prepared and, once confirmed, the new Minister for Trade & Industry will roll-out urgently a series of initiatives to implement the policy.",1
2369,2023,H. E. Nana Addo Dankwa Akufo-Addo,"The YouStart programme seeks to support young entrepreneurs to gain access to capital, market, training and technical skills, compliance and quality assurance support and business development support services that will enable them start, build and grow their own businesses.",1
2370,2023,H. E. Nana Addo Dankwa Akufo-Addo,"The YouStart programme was successfully piloted in 2022 with seventy (70) youth-led businesses benefiting from the initial GH¢1.98 million. Subsequently, a total of two hundred and eighty-eight thousand, eight hundred (288,800) applications have been received and are being processed by the Ghana Enterprise Agency for full operation.",1
2371,2023,H. E. Nana Addo Dankwa Akufo-Addo,"Government remains committed to infrastructure development. Working with the private sector, we continue to explore the use of Public-Private Partnership arrangements as a financing alternative to the delivery of critical public infrastructure, such as the Accra-Tema Motorway Extensions, Accra-Takoradi Motorway, and Sogakope-Lome Transboundary Water Supply Projects.",1
2372,2023,H. E. Nana Addo Dankwa Akufo-Addo,"The seven hundred- and fifty-million-dollar ($750 million) AFRExim Bank facility, which has been secured, will make it possible for us to construct many other roads and interchanges, including the long-awaited four-tier Suame Interchange.",1
2373,2023,H. E. Nana Addo Dankwa Akufo-Addo,We have now reached the point where we feel the impact of technology as an irreversible way of life. We have digitised many processes; the Ghana Card has become a one-stop shop for Ghanaian identity and its usages.,1
2374,2023,H. E. Nana Addo Dankwa Akufo-Addo,"Our embrace of, and investment in information technology and the digital infrastructure will help us to redefine our traditional concepts of time, space, speed and nature of conducting business within our society, economy and culture.",1
2375,2023,H. E. Nana Addo Dankwa Akufo-Addo,"We have integrated many processes within the digital environment, and for this we have to recognise the efforts of many component parts of the government, such as the Ministry of Communications and Digitalisation, the National Identification Authority, and especially the Vice President, Dr. Alhaji Mahamudu Bawumia.",1
2376,2023,H. E. Nana Addo Dankwa Akufo-Addo,"The National Health Insurance Authority has also improved its claims management processes with an emphasis on e-claims and paperless systems at all four Claims Processing Centres. In the year under review, electronic claims processing was about seventy percent (70%) of all claims submissions.",1
2377,2023,H. E. Nana Addo Dankwa Akufo-Addo,"As of 31st December 2022, the scheme paid a total claim of GH¢1.014 billion to health service providers.",1
2378,2023,H. E. Nana Addo Dankwa Akufo-Addo,"Ghana now has six (6) centres for Zipline drone services, making Ghana the largest aerial logistics distribution network in the world. Zipline, through the national-scale drone delivery services, has delivered some 14.8 million (14,809,463) units of life-saving medicals, vaccines, and blood products to health facilities in Ghana by the end of 2022.",1
2379,2023,H. E. Nana Addo Dankwa Akufo-Addo,"The current shortage of some childhood vaccines in the country has concerned me greatly. This shortage, if prolonged, will affect negatively Ghana’s Childhood Immunisation Programme, which has been recognised as one of the most successful in the world.",1
2380,2023,H. E. Nana Addo Dankwa Akufo-Addo,"Government has taken steps to ensure that stocks of these vaccines are procured and supplied, as a matter of emergency.",1
2381,2023,H. E. Nana Addo Dankwa Akufo-Addo,The Ghana Health Service has developed an elaborate programme to catch up on children who have missed their vaccinations immediately stocks arrive.,1
2382,2023,H. E. Nana Addo Dankwa Akufo-Addo,"This House has already passed into law the National Vaccine Institute Bill, which is yet to be brought for my assent.",1
2383,2023,H. E. Nana Addo Dankwa Akufo-Addo,Government continues to prioritise agriculture as one of the driving forces for economic transformation. The experiences and lessons from the COVID-19 pandemic and the Russia-Ukraine conflict justify sufficiently our increased investment in the agricultural sector.,1
2384,2023,H. E. Nana Addo Dankwa Akufo-Addo,"The agricultural sector recorded significant successes, with an average growth rate of 6.28% from 2017 to 2021.",1
2385,2023,H. E. Nana Addo Dankwa Akufo-Addo,"We have constructed some sixty-five (65) warehouses, with the remaining fifteen (15) at advanced stages of completion. This intervention is adding some eighty thousand metric tonnes (80,000mt) to national grain storage capacity.",1
2386,2023,H. E. Nana Addo Dankwa Akufo-Addo,US$29.9 million worth of machinery and equipment have been procured from Brazil to boost mechanisation.,1
2387,2023,H. E. Nana Addo Dankwa Akufo-Addo,"Government will, this year, commence preparatory works for establishing a Tractor and Backhoe Loader Assembly Plant in the Ashanti Region, and continue capacity building of operators to ensure effective management and prolong the lifespan of agricultural machinery.",1
2388,2023,H. E. Nana Addo Dankwa Akufo-Addo,Government’s response has been to continue to invest in irrigation infrastructure both large and small scales across the country.,1
2389,2023,H. E. Nana Addo Dankwa Akufo-Addo,"In 2022, government completed the rehabilitation and modernisation of large-scale irrigation schemes at Tono, Kpong and Kpong Left Bank projects.",1
2390,2023,H. E. Nana Addo Dankwa Akufo-Addo,"The three schemes are expected to provide six thousand, seven hundred and sixty-six hectares (6,766ha) of irrigable land for all-year-round crop production.",1
2391,2023,H. E. Nana Addo Dankwa Akufo-Addo,"The National Electricity Access rate increased from 79.3% in 2016 to 88.54% in 2022, making us amongst the top six (6) in Africa, and we are still expecting to achieve the ninety percent (90%) universal electricity access rate by 2024.",1
2392,2023,H. E. Nana Addo Dankwa Akufo-Addo,Three (3) new substations have been commissioned between 2021 and 2022 thereby improving reliability and efficiency.,1
2393,2023,H. E. Nana Addo Dankwa Akufo-Addo,"Since the last quarter of 2022, the Electricity Company of Ghana has embarked on an aggressive digital transformation programme.",1
2394,2023,H. E. Nana Addo Dankwa Akufo-Addo,"On 1st March 2023, all ECG District Offices became cashless. This is a major achievement by all standards. Since the start of this transformational programme, we have so far seen a twenty-five percent (25%) increase in the monthly revenues.",1
2395,2023,H. E. Nana Addo Dankwa Akufo-Addo,"The second phase of the programme will see the digitisation of postpaid bills, and the digital tagging of all metres.",1
2396,2023,H. E. Nana Addo Dankwa Akufo-Addo,"We continue the fight against galamsey with the support of the security agencies, in the short-term. However, we are determined to promote responsible small-scale mining through Community Mining Schemes.",1
2397,2023,H. E. Nana Addo Dankwa Akufo-Addo,"So far, sixteen (16) of these Schemes have been commissioned, with three (3) more to be commissioned by the end of this year.",1
2398,2023,H. E. Nana Addo Dankwa Akufo-Addo,The Programme employs several youth in the production of seedlings and reclamation of degraded mined lands.,1
2399,2023,H. E. Nana Addo Dankwa Akufo-Addo,"Currently, reclamation is ongoing over one thousand hectares (1,000ha) of degraded lands in Ashanti, Eastern and Western North Regions.",1
2400,2023,H. E. Nana Addo Dankwa Akufo-Addo,"Ghana, as one of three Non-Permanent African Members, is working vigorously to push the Africa agenda, which includes the fight against terrorism, and the reform of the UN Security Council.",1
2401,2023,H. E. Nana Addo Dankwa Akufo-Addo,I am pleased to state that good progress is being made on the reform of the UN Security Council.,1
2402,2023,H. E. Nana Addo Dankwa Akufo-Addo,"Biden, and the French President, Emmanuel Macron, have both embraced the Reform process. It is our hope that the leaders of the three other P5 Members of the Security Council will soon do the same, and help bring about this much needed reform that will bring greater effectiveness to the work of the United Nations and the Security Council in the maintenance of international peace and security.",1
2403,2023,H. E. Nana Addo Dankwa Akufo-Addo,"We continue to be active members of the African Union and ECOWAS, and support strongly measures both bodies have taken against unconstitutional changes in government in our Region.",1
2404,2023,H. E. Nana Addo Dankwa Akufo-Addo,"We are working with our partners in the Region to strengthen regional co-operation in the fight against the terrorist menace in West Africa, hence our commitment to the Accra Initiative.",1
2405,2023,H. E. Nana Addo Dankwa Akufo-Addo,"Our decision to prioritise tourism, as a key policy for economic diversification, job creation and growth, is clearly paying off.",1
2406,2023,H. E. Nana Addo Dankwa Akufo-Addo,The World Economic Forum Report 2021 Travel Index ranks Ghana as the number one tourism destination in West Africa.,1
2407,2023,H. E. Nana Addo Dankwa Akufo-Addo,"International arrivals nearly trebled last year, from a low of three hundred and fifty-five thousand, one hundred and eight (355,108) in 2020, to over nine hundred and fifteen thousand (915,000).",1
2408,2023,H. E. Nana Addo Dankwa Akufo-Addo,Domestic visits to tourist sites are also up by over 55.7% during the period.,1
2409,2023,H. E. Nana Addo Dankwa Akufo-Addo,"All these have been made possible by deliberate marketing initiatives and upgrades of tourist infrastructure by the Ministry of Tourism, Arts and Culture and its Agency, the Ghana Tourism Authority.",1
2410,2023,H. E. Nana Addo Dankwa Akufo-Addo,"The “Beyond The Return” initiative, which I launched in 2019 as a sequel to the Year of Return, has re-ignited excitement about Ghana as the hub and a Mecca for the Global pan-African, a home every person of African descent must visit at least once in their lifetime.",1
2411,2023,H. E. Nana Addo Dankwa Akufo-Addo,"I made the decision to rotate the Independence Day anniversary celebrations in order to enhance the cohesion and unity of our nation, and to make it clear to all segments of our population that we are all part of the “One Ghana Project”.",1
2412,2023,H. E. Nana Addo Dankwa Akufo-Addo,"Sixty-six (66) years since our independence, Ghana has taken steady strides to becoming a more developed country.",1
2413,2023,H. E. Nana Addo Dankwa Akufo-Addo,"The Ghana of 1957 is not the Ghana of 2023. We have come a long way since the days of our six million population, with very few modern amenities for its people, to today’s population of thirty-two million, with a growing stock of modern infrastructure.",1
2414,2023,H. E. Nana Addo Dankwa Akufo-Addo,"As President, I have championed the innovation of policies and the execution of projects that have helped improve the quality of life of the Ghanaian people.",1
2415,2023,H. E. Nana Addo Dankwa Akufo-Addo,"Our petrol stations have fuel, and we have been spared long, winding queues to fuel our vehicles.",1
2416,2023,H. E. Nana Addo Dankwa Akufo-Addo,"Our markets and shops are, by the Grace of God, well-stocked, and we have not been faced with the prospect of the rationing of basic necessities such as fruits and vegetables.",1
2417,2023,H. E. Nana Addo Dankwa Akufo-Addo,"Our children’s schooling has not been interrupted. We have continued to provide Free SHS, Free TVET and pay teacher and nursing training allowances.",1
2418,2023,H. E. Nana Addo Dankwa Akufo-Addo,"Our electricity supply has been consistent, and we have been spared the hardship of Dumsor during such a trying time.",1
2419,2023,H. E. Nana Addo Dankwa Akufo-Addo,Our country continues to be stable and at peace.,1
2420,2023,H. E. Nana Addo Dankwa Akufo-Addo,"Such moments call for strength of character, sense of purpose and an abiding commitment to the general good.",1
2421,2023,H. E. Nana Addo Dankwa Akufo-Addo,"Let us believe in ourselves, and in our capacity to overcome the problems that are before us. This is a phase, and, with every fibre of my being, I am certain that this too shall pass.",1
2422,2024,H. E. Nana Addo Dankwa Akufo-Addo,"It is always exhilarating to be back in Parliament, and to discharge the duty, in fulfillment of Article 67 of the Constitution, of delivering to the House a Message on the State of the Nation on this occasion for the penultimate time.",1
2423,2024,H. E. Nana Addo Dankwa Akufo-Addo,"I am glad to be able to report that the entire territory that makes up our nation is safe, secure and under the control of the government and people of Ghana.",1
2424,2024,H. E. Nana Addo Dankwa Akufo-Addo,"West Africa is under threat of terrorism and violent extremism, rapidly spreading southwards from the Sahel to coastal West Africa.",1
2425,2024,H. E. Nana Addo Dankwa Akufo-Addo,"Ghana, by the grace of the Almighty, is the only coastal state along the Gulf of Guinea that has so far not recorded a terrorist attack.",1
2426,2024,H. E. Nana Addo Dankwa Akufo-Addo,The peace and security we have in our country has not happened by chance. It has taken deliberate policy and planning on the part of Government.,1
2427,2024,H. E. Nana Addo Dankwa Akufo-Addo,We have ensured a significant expansion of the Armed Forces and all the other security agencies.,1
2428,2024,H. E. Nana Addo Dankwa Akufo-Addo,The accommodation and physical environment generally of the security agencies are being improved.,1
2429,2024,H. E. Nana Addo Dankwa Akufo-Addo,We have quickened the pace of the retooling and equipping of the security agencies to ensure readiness towards the emerging security threats.,1
2430,2024,H. E. Nana Addo Dankwa Akufo-Addo,"Whilst we are spending money, time, energy and lives keeping the country safe from external dangers, I must add that it is a matter of great concern that we continue to have so many chieftaincy and land disputes around the country.",1
2431,2024,H. E. Nana Addo Dankwa Akufo-Addo,"In its current state, Bawku is an alluring magnet to mischief makers and extremists operating a few kilometres across from the border.",1
2432,2024,H. E. Nana Addo Dankwa Akufo-Addo,"Government has, in the past year, undertaken a number of measures, including the establishment of a special Bawku Taskforce, and the intensification of engagements with the factions for the resolution of the chieftaincy dispute.",1
2433,2024,H. E. Nana Addo Dankwa Akufo-Addo,"Four (4) radio stations, that have been broadcasting incendiary language and propagating hate speech, have been shut down by the National Communications Authority.",1
2434,2024,H. E. Nana Addo Dankwa Akufo-Addo,The Chief Justice has also recently established specialised Courts in Accra and in Kumasi to deal expeditiously with criminal matters emanating from the Bawku conflict.,1
2435,2024,H. E. Nana Addo Dankwa Akufo-Addo,Government is determined to do all it can to ensure there is security in every inch of the territory of our country.,1
2436,2024,H. E. Nana Addo Dankwa Akufo-Addo,"There is, indeed, Mr Speaker, a state of palpable anxiety and tension in every corner of West Africa, raising the spectre of regional instability, which we thought had been banished.",1
2437,2024,H. E. Nana Addo Dankwa Akufo-Addo,"Unconstitutional changes in Government in parts of Africa, especially in West Africa, through a series of coup d’états and military interventions in governance, testify to an unfortunate democratic regression in the Region.",1
2438,2024,H. E. Nana Addo Dankwa Akufo-Addo,"We, in Ghana, continue to give maximum support to ECOWAS, the regional body of West Africa, and the African Union, Africa’s continental organisation, in their efforts to restore democratic institutions in the affected nations.",1
2439,2024,H. E. Nana Addo Dankwa Akufo-Addo,"We believe also that a reform of the global governance architecture, such as the Security Council of the United Nations, to make it more representative and accountable, will help strengthen global peace and stability, and, thereby, help consolidate democratic rule in the world.",1
2440,2024,H. E. Nana Addo Dankwa Akufo-Addo,"It might sound new to some, but those of us who have been around for a while have heard the argument made passionately that democracy was not a suitable form of Government if we wanted rapid development.",1
2441,2024,H. E. Nana Addo Dankwa Akufo-Addo,"There are also those amongst us who consider the rough and tumble of politics to be beneath them, and would not want their sainted images to be soiled by what they term the dirt of politics.",1
2442,2024,H. E. Nana Addo Dankwa Akufo-Addo,Nobody should undermine the integrity of the arms of government for parochial reasons.,1
2443,2024,H. E. Nana Addo Dankwa Akufo-Addo,"There is definitely much room for improvement in the workings of the Executive arm of Government, the Judiciary and our Parliament.",1
2444,2024,H. E. Nana Addo Dankwa Akufo-Addo,"Even those who have had Parliaments as part of their governance systems for hundreds of years still make mistakes, and, sometimes, get things alarmingly wrong.",1
2445,2024,H. E. Nana Addo Dankwa Akufo-Addo,It would be surprising if our thirty-one (31) year old Parliament did not get things wrong sometimes.,1
2446,2024,H. E. Nana Addo Dankwa Akufo-Addo,"This august House, which holds so many fond memories for me of my personal political journey, does not always measure up to the expectations of the people or, even sometimes, of its own members.",1
2447,2024,H. E. Nana Addo Dankwa Akufo-Addo,"There is a lot of anxiety currently about how our MPs get elected, there is anxiety about the rapid turnover of Members in the House, and the loss of institutional memory.",1
2448,2024,H. E. Nana Addo Dankwa Akufo-Addo,"We would not all agree with everything that Parliament does and, I daresay, Mr Speaker, that I do not agree with everything that goes on in here, but that is the beauty of what we, as a people, are trying to do in our governance structure.",1
2449,2024,H. E. Nana Addo Dankwa Akufo-Addo,"The president and his appointees are not universally loved, and it will be strange and unproductive if they were.",1
2450,2024,H. E. Nana Addo Dankwa Akufo-Addo,"Under the Constitution, the executive power of the state is vested in the President of the Republic. He or she is the Executive.",1
2451,2024,H. E. Nana Addo Dankwa Akufo-Addo,"There is no ambiguity about where the buck stops, when it comes to responsibility for what happens in the government. It stops with the President.",1
2452,2024,H. E. Nana Addo Dankwa Akufo-Addo,The President holds the executive power.,1
2453,2024,H. E. Nana Addo Dankwa Akufo-Addo,"Ultimately, the President is responsible, and, therefore, takes the credit or the blame for whatever happens in his or her government.",1
2454,2024,H. E. Nana Addo Dankwa Akufo-Addo,The programmes that come from the Executive benefit from the rigorous public examination and debates to which they are subjected.,1
2455,2024,H. E. Nana Addo Dankwa Akufo-Addo,"We all now take for granted and, sometimes, even bemoan the vigorous media and civil society organisation scrutiny that characterise public discourse.",1
2456,2024,H. E. Nana Addo Dankwa Akufo-Addo,"It gives me quiet satisfaction and great pride to hear young Ghanaians, today, who believe that criticising the President of the Republic and challenging government proposals are normal, regular activities.",1
2457,2024,H. E. Nana Addo Dankwa Akufo-Addo,"Some of the young people listen with incredulity when they hear about a Ghana that was once without private radio stations, and people had to tune in to foreign stations to hear critical and opposition voices.",1
2458,2024,H. E. Nana Addo Dankwa Akufo-Addo,"Today, there are some five hundred and fifty (550) radio stations in operation in the country.",1
2459,2024,H. E. Nana Addo Dankwa Akufo-Addo,"In spite of all its shortcomings and difficulties, the people of Ghana have shown admirable commitment to multi-party democracy, and have not fallen for the instigations to resort to the violent overthrow of an elected government.",1
2460,2024,H. E. Nana Addo Dankwa Akufo-Addo,The past thirty-two (32) years of the Fourth Republic have witnessed the most sustained period of stability and economic growth in our country.,1
2461,2024,H. E. Nana Addo Dankwa Akufo-Addo,provided access to financial services for adult Ghanaians through mobile money accounts that are interoperable with bank accounts,1
2462,2024,H. E. Nana Addo Dankwa Akufo-Addo,Ghana is now ranked number one in Africa in terms of access to financial inclusion,1
2463,2024,H. E. Nana Addo Dankwa Akufo-Addo,Ghana is ranked number one in West Africa and number seven in Africa in e-Governance,1
2464,2024,H. E. Nana Addo Dankwa Akufo-Addo,Ghana currently runs the world’s largest medical drone delivery service,1
2465,2024,H. E. Nana Addo Dankwa Akufo-Addo,we have made significant progress in debt restructuring,1
2466,2024,H. E. Nana Addo Dankwa Akufo-Addo,we were able to exchange successfully some two hundred and three billion cedis (GH¢203 billion) worth of bonds,1
2467,2024,H. E. Nana Addo Dankwa Akufo-Addo,"we secured, within five (5) months, the shortest possible time in recent debt restructuring history, a Staff Level Agreement to an Executive Board Agreement with the IMF",1
2468,2024,H. E. Nana Addo Dankwa Akufo-Addo,"Government successfully paid the first coupon of two-point-three billion cedis (GH¢2,369.67 million) on the new bonds on 22nd August 2023",1
2469,2024,H. E. Nana Addo Dankwa Akufo-Addo,"We, then paid two billion and sixty million cedis (GH¢2,060.72 million) for the last leg of the domestic debt exchange on 5th September 2023",1
2470,2024,H. E. Nana Addo Dankwa Akufo-Addo,"A week ago, last Tuesday, on 20th February 2024, the second coupon of five-point-eight billion cedis (GH¢5,847.72 million) was paid to domestic bondholders",1
2471,2024,H. E. Nana Addo Dankwa Akufo-Addo,"We have also intensified our engagement with our external bondholders on the principles of transparency, fair treatment, consistency with the IMF debt sustainability analysis, and good faith",1
2472,2024,H. E. Nana Addo Dankwa Akufo-Addo,"We are committed to concluding the external debt restructuring process as soon as possible, so we move past the crisis",1
2473,2024,H. E. Nana Addo Dankwa Akufo-Addo,"the Kumasi International Airport, which is some ninety-eight (98%) complete, to be completed by May",1
2474,2024,H. E. Nana Addo Dankwa Akufo-Addo,"Other projects like the Komfo Anokye Teaching Hospital (KATH) Maternity Block in Kumasi, the Takoradi Interchange, the Obetsebi-Lamptey Interchange in Accra, the University of Environment and Sustainable Development Project at Bunso in the Eastern Region, phase two of the construction of roads in Tamale, and the construction of the eighty-four-kilometre (84km) railway line between Tema and Akosombo, would also be completed",1
2475,2024,H. E. Nana Addo Dankwa Akufo-Addo,"an alternative source of funding has also been secured for the reconstruction and completion of La Hospital Project, as a fully functional modern hospital, with the necessary equipment for diagnosis and treatment",1
2476,2024,H. E. Nana Addo Dankwa Akufo-Addo,"the contractor has been paid an advance mobilisation of fifteen percent (15%), representing some seven-point-five million dollars (US$7.5 million), and work is has begun",1
2477,2024,H. E. Nana Addo Dankwa Akufo-Addo,"the project commenced, effectively, in January this year, and will be completed in twenty-eight (28) months",1
2478,2024,H. E. Nana Addo Dankwa Akufo-Addo,"Inflation, which peaked at 54.1% in December 2022 has reduced to 23.5% in January 2024",1
2479,2024,H. E. Nana Addo Dankwa Akufo-Addo,"Real GDP Growth for the first three quarters of 2023 averaged 2.8 percent, higher than the targeted growth rate of 1.5% for 2023",1
2480,2024,H. E. Nana Addo Dankwa Akufo-Addo,"the cedi has been largely stable since February 2023, with a cumulative depreciation of nine percent (9%) between February and December 2023",1
2481,2024,H. E. Nana Addo Dankwa Akufo-Addo,"Gross International Reserves reflected a significant build-up of at five-point-nine billion dollars (US$5.9 billion), enough to cover 2.7 months of imports of goods and services",1
2482,2024,H. E. Nana Addo Dankwa Akufo-Addo,"The current account turned positive at 1.4% of GDP at the end of September 2023, from negative-two-point-one percent (-2.1%) at the end of December 2022",1
2483,2024,H. E. Nana Addo Dankwa Akufo-Addo,"Programmes like LEAP, School Feeding and Capitation Grant have been protected, and, indeed, enhanced",1
2484,2024,H. E. Nana Addo Dankwa Akufo-Addo,"Free SHS might be labelled by its detractors as a mere political slogan that must be demonised, but it is, in fact, a transformative programme that has broken myths and liberated minds",1
2485,2024,H. E. Nana Addo Dankwa Akufo-Addo,"I know we will get more engineers, doctors, architects, scientists, writers and poets out of the increased numbers of those attending Senior High School, who will go on to further education",1
2486,2024,H. E. Nana Addo Dankwa Akufo-Addo,"the fears about lowering of standards have been allayed. Refreshingly, we witnessed, through the 2023 batch of Free SHS students, the best WASSCE results in a decade",1
2487,2024,H. E. Nana Addo Dankwa Akufo-Addo,"the implementation of various programmes such as Capitation Grant, Feeding Grants to Special Schools, BECE registration for pupils in public Junior High Schools, amongst others, have significantly increased access to education at the basic level",1
2488,2024,H. E. Nana Addo Dankwa Akufo-Addo,A National Standardized Test for numeracy and reading skills is now being conducted at primary four (4),1
2489,2024,H. E. Nana Addo Dankwa Akufo-Addo,"seventeen thousand, three hundred and forty (17,340) out-of-school children have been taken through the programme and mainstreamed into formal schools in 2023",1
2490,2024,H. E. Nana Addo Dankwa Akufo-Addo,Government has remained committed to improving the teaching and learning of STEM education at the pre-tertiary level,1
2491,2024,H. E. Nana Addo Dankwa Akufo-Addo,"Government has also increased its investment in infrastructure for Science, Technology, Engineering and Mathematics (STEM) education at the pre-tertiary level",1
2492,2024,H. E. Nana Addo Dankwa Akufo-Addo,"The construction of ten (10) STEM Schools and ten (10) STEM Centres has commenced across the country, with seven (7) STEM Model Schools having been operationalised",1
2493,2024,H. E. Nana Addo Dankwa Akufo-Addo,"These schools have been equipped with state-of-the-art laboratories and classrooms, dormitories, assembly halls, dining halls and conducive environments to foster teaching and learning",1
2494,2024,H. E. Nana Addo Dankwa Akufo-Addo,"The operationalized schools have a total enrolment of two thousand, four hundred (2,400) students reading General Science and STEM",1
2495,2024,H. E. Nana Addo Dankwa Akufo-Addo,"the government continued implementing key reforms in the TVET space, including the expansion of the Free Senior High School programme to include students in public TVET institutes",1
2496,2024,H. E. Nana Addo Dankwa Akufo-Addo,a lot of resources has gone into the provision of infrastructure at all levels of the education system,1
2497,2024,H. E. Nana Addo Dankwa Akufo-Addo,"the one-tablet-per-student policy at the Senior High School level is being rolled out, and will formally be launched by me next month",1
2498,2024,H. E. Nana Addo Dankwa Akufo-Addo,"Free SHS and our 'No Guarantor' policy, under the Student Loan Trust Fund, are breaking down financial barriers for students seeking higher education",1
2499,2024,H. E. Nana Addo Dankwa Akufo-Addo,"Government has decided to establish four (4) new universities in Mampong in Ashanti Region, Akrodie in Bono Region, Bunso in Eastern Region and Kintampo in Bono East Region, and expand the facilities in existing ones",1
2500,2024,H. E. Nana Addo Dankwa Akufo-Addo,"we are pursuing interventions towards achieving, by 2030, the forty percent (40%) Gross Tertiary Enrolment Ratio, up from the current level of 18.84%, as well as the sixty-forty (60:40) science to humanities ratio",1
2501,2024,H. E. Nana Addo Dankwa Akufo-Addo,"my government was determined that DUMSOR would not be inflicted upon Ghana and Ghanaians under an NPP government, and I am glad to be able to say, SO FAR, SO GOOD, we have managed to keep the lights on these last seven (7) years",1
2502,2024,H. E. Nana Addo Dankwa Akufo-Addo,"We have managed the energy sector with discipline and expertise, to avoid a repetition of the hardships inflicted on Ghanaians some years ago",1
2503,2024,H. E. Nana Addo Dankwa Akufo-Addo,we have been able to reduce considerably the energy sector debt that we inherited,1
2504,2024,H. E. Nana Addo Dankwa Akufo-Addo,"the Government Negotiating Team carried out a successful reconciliation exercise with the IPPs and ECG, which established that the IPP arrears position was not the one-point-six billion dollars (US$1.6 billion) that had been previously reported in the media, but was actually one-point-two billion dollars (US$1.2 billion), that is savings of some four hundred million dollars (US$400 million)",1
2505,2024,H. E. Nana Addo Dankwa Akufo-Addo,"the Government Negotiating Team has reached commercial agreements on headline terms for the restructuring of power purchase agreements and arrears with AKSA, Amandi, Cenpower, CENIT and Early Power, and is finalising remaining definitive documentation of such terms, which will result in total expected savings in excess of nine-point-one-billion dollars (US$9.1 billion) over the lifespan of the IPP projects",1
2506,2024,H. E. Nana Addo Dankwa Akufo-Addo,ECG has been able to secure a fixed monthly energy purchase price with all the IPPs,1
2507,2024,H. E. Nana Addo Dankwa Akufo-Addo,"a monthly payment of forty-three million dollars (US$43 million), instead of seventy-seven million dollars (US$77 million), that is monthly savings of thirty-four million dollars (US$34 million) or a forty-four percent (44%) reduction in monthly payments",1
2508,2024,H. E. Nana Addo Dankwa Akufo-Addo,we are making admirable progress in the provision of electricity to all parts of the country,1
